filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.08257v2_On Evaluation of Unsupervised Feature Selection fo.pdf,On Evaluation of Unsupervised Feature Selection for Pattern Classification,"['Gyu-Il Kim', 'Dae-Won Kim', 'Jaesung Lee']",,2601.08257v2,"['Unsupervised Feature Selection', 'Pattern Classification', 'Multi-label Classification', 'Feature Selection', 'Evaluation Paradigm']","This study revisits the evaluation paradigm of unsupervised feature selection by adopting a multi-label classification framework, demonstrating that performance rankings differ from those under single-label settings.",43.61,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08258v1_T3 Benchmarking Sycophancy and Skepticism in Causa.pdf,Benchmarking Sycophancy and Skepticism in Causal Judgment,['Edward Y. Chang'],,,"['causal judgment', 'LLM', 'Pearl’s Ladder of Causality', 'benchmark', 'skepticism trap', 'scaling paradox', 'RCA', 'causal reasoning', 'safety-induced refusal', 'utility', 'safety', 'wise refusal']","The paper introduces T3, a diagnostic benchmark for evaluating causal judgment in LLMs, identifying pathologies like the 'Skepticism Trap' and 'Scaling Paradox', and validating a process-verified protocol (RCA) to restore decisive causal judgment.",43.35,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08262v1_VGG Induced Deep Hand Sign Language Detection.pdf,VGG Induced Deep Hand Sign Language Detection,"['Subham Sharma', 'Sharmila Subudhi']",,2601.08262v1,"['Hand gesture recognition', 'Convolutional neural network', 'Classification', 'VGG-16 net', 'API']","The paper proposes a novel hand gesture recognition system using VGG-16 net, achieving around 98% accuracy through transfer learning and data augmentation.",43.81,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08271v1_Sparsity Is Necessary Polynomial-Time Stability fo.pdf,Sparsity Is Necessary: Polynomial-Time Stability for Agentic LLMs in Large Action Spaces,['Angshul Majumdar'],,2601.08271v1,"['LLMs', 'sparsity', 'sequential decision-making', 'action spaces', 'policy learning', 'compressed sensing', 'tool-augmented systems']","The paper formalizes Sparse Agentic Control (SAC) to address the challenge of decision-making in large action spaces with latent sparsity, establishing results on policy learning and stability.",43.52,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08273v1_HIPPO Accelerating Video Large Language Models Inf.pdf,HIPPO: Accelerating Video Large Language Models Inference via Holistic-aware Parallel Speculative Decoding,"['Qitan Lv', 'Tianyu Liu', 'Wen Wu', 'Xuenan Xu', 'Bowen Zhou', 'Feng Wu', 'Chao Zhang']",,,"['Speculative Decoding', 'Video Large Language Models', 'Inference Acceleration', 'Token Pruning', 'Semantic-aware Token Preservation', 'Parallel Speculative Decoding']",HIPPO proposes a holistic-aware parallel speculative decoding framework to accelerate video-LLM inference by preserving semantic information and decoupling draft generation and target verification phases.,43.31,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08276v1_ToolACE-MCP Generalizing History-Aware Routing fro.pdf,ToolACE-MCP: Generalizing History-Aware Routing from MCP Tools to the Agent Web,"['Zhiyuan Yao', 'Zishan Xu', 'Yifu Guo', 'Zhiguang Han', 'Cheng Yang', 'Shuo Zhang', 'Weinan Zhang', 'Xingshan Zeng', 'Weiwen Liu']",,,"['Agent Web', 'Model Context Protocol', 'MCP', 'history-aware routing', 'large-scale ecosystems', 'multi-agent collaboration', 'robustness', 'scalability', 'ToolACE-MCP']","ToolACE-MCP is a pipeline for training history-aware routers to enable precise navigation in large-scale ecosystems, demonstrating superior performance and scalability in real-world benchmarks.",43.25,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08280v1_Greedy Is Enough Sparse Action Discovery in Agenti.pdf,Greedy Is Enough: Sparse Action Discovery in Agentic LLMs,['Angshul Majumdar'],,,"['agentic systems', 'large action spaces', 'sparse action discovery', 'block-sparse recovery', 'Orthogonal Matching Pursuit', 'linear reward model', 'sparsity assumption', 'action pruning']","The paper studies sparse action discovery in agentic language models, proving that a greedy algorithm can effectively identify relevant actions in large action spaces, providing theoretical foundations for action pruning.",43.63,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08288v1_OpenMic A Multi-Agent-Based Stand-Up Comedy Genera.pdf,OpenMic: A Multi-Agent-Based Stand-Up Comedy Generation System,"['Yuyang Wu', 'Hanzhong Cao', 'Jianhao Chen', 'Yufei Li']",,,"['Chinese stand-up comedy generation', 'multi-agent system', 'AutoGen', 'retrieval-augmented generation', 'JokeWriter', 'humor understanding', 'humor evaluation', 'performative creativity', 'temporal control', 'social-context awareness', 'humor generation', 'humor evaluation', 'cultural grounding', 'long-form stand-up generation']","OpenMic is an end-to-end multi-agent system that transforms a user-provided life topic into a 3–5 minute Chinese stand-up performance, addressing challenges in humor generation through specialized agents and retrieval-augmented generation.",43.28,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08297v1_Demystifying the Slash Pattern in Attention The Ro.pdf,Demystifying the Slash Pattern in Attention: The Role of RoPE,"['Yuan Cheng', 'Fengzhuo Zhang', 'Yunlong Hou', 'Cunxiao Du', 'Chao Du', 'Tianyu Pang', 'Aixin Sun', 'Zhuoran Yang']",,arXiv:2601.08297v1,"['Slash-Dominant Heads', 'SDHs', 'Large Language Models', 'LLMs', 'Attention Patterns', 'RoPE', 'Rotary Position Embedding', 'Queries', 'Keys', 'Out-Of-Distribution', 'OOD']","The paper investigates the emergence of slash attention patterns in Large Language Models, focusing on the role of Rotary Position Embedding (RoPE) and its interaction with queries and keys.",43.43,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08302v1_Enhancing Sentiment Classification and Irony Detec.pdf,Enhancing Sentiment Classification and Irony Detection in Large Language Models through Advanced Prompt Engineering Techniques,"['Marvin Schmitt', 'Anne Schwerk', 'Sebastian Lempert']",,,"['sentiment analysis', 'irony detection', 'large language models (LLMs)', 'prompt engineering']","This study investigates the use of advanced prompt engineering techniques to enhance sentiment analysis and irony detection in large language models, revealing significant performance improvements when prompts are tailored to the model and task.",43.51,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08310v1_ORBIT On-policy Exploration-Exploitation for Contr.pdf,ORBIT: On-policy Exploration-Exploitation for Controllable Multi-Budget Reasoning,"['Kun Liang', 'Clive Bai', 'Xin Xu', 'Chenming Tang', 'Sanwoo Lee', 'Weijie Liu', 'Saiyong Yang', 'Yunfang Wu']",,,"['Large Reasoning Models', 'Chain-of-Thought reasoning', 'Reinforcement Learning', 'Multi-budget reasoning', 'Operational efficiency', 'Inference-time efficiency']","The paper introduces ORBIT, a framework for controllable multi-budget reasoning in large language models, optimizing reasoning effort and operational efficiency through reinforcement learning and on-policy distillation.",42.65,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08311v1_Enhancing Image Quality Assessment Ability of LMMs.pdf,Enhancing Image Quality Assessment Ability of LMMs via Retrieval-Augmented Generation,"['Kang Fu', 'Huiyu Duan', 'Zicheng Zhang', 'Yucheng Zhu', 'Jun Zhao', 'Xiongkuo Min', 'Jia Wang', 'Guangtao Zhai']",,,"['Image quality assessment', 'Retrieval-Augmented Generation', 'Large Multimodal Models', 'Zero-shot', 'Training-free']","The paper introduces IQARAG, a training-free framework that enhances the IQA ability of LMMs using Retrieval-Augmented Generation to retrieve quality-variant reference images for improved assessment.",43.13,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08323v1_AtomMem  Learnable Dynamic Agentic Memory with Ato.pdf,AtomMem: Learnable Dynamic Agentic Memory with Atomic Memory Operation,"['Yupeng Huo', 'Yaxi Lu', 'Zhong Zhang', 'Haotian Chen', 'Yankai Lin']",,,"['memory management', 'dynamic decision-making', 'CRUD operations', 'reinforcement learning', 'long-horizon problems', 'LLM-based agents']","AtomMem proposes a flexible, learning-based memory framework that reframes memory management as a dynamic decision-making problem, outperforming static memory methods in long-context benchmarks.",43.11,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08327v1_Safe Heterogeneous Multi-Agent RL with Communicati.pdf,Safe Heterogeneous Multi-Agent RL with Communication Regularization for Coordinated Target Acquisition,"['Gabriele Calzolari', 'Vidya Sumathy', 'Christoforos Kanellakis', 'George Nikolakopoulos']",,,"['Cooperative target acquisition', 'Safe autonomous coordination', 'Decentralized multi-agent reinforcement learning', 'Heterogeneous robotic systems', 'Learning-based control']","This paper introduces a decentralized multi-agent reinforcement learning framework for structurally heterogeneous teams to jointly discover and acquire targets in environments with partial observability, communication constraints, and dynamic interactions.",43.36,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08332v1_IGAN A New Inception-based Model for Stable and Hi.pdf,IGAN: A New Inception-based Model for Stable and High-Fidelity Image Synthesis Using Generative Adversarial Networks,"['Ahmed A. Hashim', 'Ali Al-Shuwaili', 'Asraa Saeed', 'Ali Al-Bayaty']",,,"['Generative Adversarial Networks (GANs)', 'dilation convolutions', 'inception module', 'spectral normalization', 'image synthesis', 'deep learning stability']","The paper proposes the Inception Generative Adversarial Network (IGAN) model, which incorporates inception-inspired and dilated convolutions to enhance image synthesis quality and training stability, achieving significant improvements in Fréchet Inception Distance (FID) and Inception Score (IS) over state-of-the-art GANs.",43.35,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08333v1_Semantic Laundering in AI Agent Architectures Why .pdf,Semantic Laundering in AI Agent Architectures: Why Tool Boundaries Do Not Confer Epistemic Warrant,"['Oleg Romanchuk', 'Roman Bondar']",,2601.08333v1,"['Semantic Laundering', 'AI Agent Architectures', 'Epistemic Justification', 'Gettier Problem', 'LLM-based Architectures']","The paper discusses how LLM-based agent architectures conflate information transport with epistemic justification, leading to semantic laundering and the inevitable self-licensing of propositions without proper justification.",41.5,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08360v1_Scalable Sequential Recommendation under Latency a.pdf,Scalable Sequential Recommendation under Latency and Memory Constraints,"['Adithya Parthasarathy', 'Aswathnarayan Muthukrishnan Kirubakaran', 'Vinoth Punniyamoorthy', 'Nachiappan Chockalingam', 'Lokesh Butra', 'Kabilan Kannan', 'Abhirup Mazumder', 'Sumit Saha']",,2601.08360v1,"['Recommender Systems', 'Sequence Modeling', 'Representation Learning', 'Scalable Machine Learning', 'Deep Learning']","This paper introduces HoloMambaRec, a scalable sequential recommendation architecture that efficiently models long-range user behavior under memory and latency constraints, outperforming existing models like SASRec and GRU4Rec.",43.45,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08371v1_Geo-NVS-w Geometry-Aware Novel View Synthesis In-t.pdf,Geo-NVS-w: Geometry-Aware Novel View Synthesis In-the-Wild with an SDF Renderer,"['Anastasios Tsalakopoulos', 'Angelos Kanlis', 'Evangelos Chatzis', 'Antonis Karakottas', 'Dimitrios Zarpalas']",,,"['Novel View Synthesis', 'Geometry-Aware', 'Signed Distance Function', 'SDF Renderer', 'Photorealism', 'Energy Efficiency', 'In-the-Wild', 'Computer Graphics', 'Computer Vision']","Geo-NVS-w is a geometry-aware framework for high-fidelity novel view synthesis from unstructured, in-the-wild image collections, leveraging a Signed Distance Function (SDF) to guide rendering and achieve photorealistic results with reduced energy consumption.",43.16,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08379v1_Training-Free Distribution Adaptation for Diffusio.pdf,Training-Free Distribution Adaptation for Diffusion Models via Maximum Mean Discrepancy Guidance,"['Matina Mahdizadeh Sani', 'Nima Jamali', 'Mohammad Jalali', 'Farzan Farnia']",,,"['diffusion models', 'distribution adaptation', 'Maximum Mean Discrepancy', 'inference-time guidance', 'latent diffusion models', 'domain adaptation']","The paper proposes MMD Guidance, a training-free mechanism to align diffusion model outputs with target distributions using Maximum Mean Discrepancy, demonstrating effective distributional alignment while preserving sample fidelity.",43.49,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08380v1_Thematic Working Group 5 -- Artificial Intelligenc.pdf,EDUsummIT 2025 - eBook: Thematic Working Group 5 - Artificial Intelligence (AI) literacy for teaching and learning: design and implementation,"['Mary Webb', 'Matt Bower', 'Ana Amélia Carvalho', 'Fredrik Mørk Røkenes', 'Jodie Torrington', 'Jonathan D. Cohen', 'Yousra Chtouki', 'Kathryn MacCallum', 'Tanya Linden', 'Deirdre Butler', 'Juliana E. Raffagheli', 'Henriikka Vartiainen', 'Martina Ronci', 'Peter Tiernan', 'David M. Smith', 'Chris Shelton', 'Joyce Malyn-Smith', 'Pierre Gorissen']",,,"['AI literacy', 'teaching', 'learning', 'curriculum design', 'professional development', 'classroom applications', 'policy guidelines', 'educators', 'AI tools', 'ChatGPT', 'generative AI', 'academic integrity', 'creativity', 'agency', 'critical thinking']","The paper discusses strategies for enhancing AI literacy among teachers, focusing on curriculum design, professional development, classroom applications, and policy guidelines to integrate AI into teaching practices.",42.45,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08382v2_A Qualitative Model to Reason about Object Rotatio.pdf,A Qualitative Model to Reason about Object Rotations – applied to solve the Cube Comparison Test,['Zoe Falomira'],,,"['cube comparison test', 'mental rotation', 'qualitative reasoning', 'spatial cognition', 'spatial reasoning']","This paper presents a Qualitative model for Reasoning about Object Rotations (QOR) applied to solve the Cube Comparison Test, using a conceptual neighborhood graph to reason about rotations.",43.39,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08383v1_Deconstructing Pre-training Knowledge Attribution .pdf,Deconstructing Pre-training: Knowledge Attribution Analysis in MoE and Dense Models,"['Bo Wang', 'Junzhuo Li', 'Hong Chen', 'Yuanlin Chu', 'Yuxuan Fan', 'Xuming Hu']",,,"['Mixture-of-Experts', 'MoE', 'Dense Models', 'Knowledge Acquisition', 'Pre-training', 'Log-Probability Increase', 'Neuron Attribution', 'Sparse Architectures', 'Large Language Models', 'Interpretability']","The paper investigates how Mixture-of-Experts (MoE) architectures influence knowledge acquisition during pre-training compared to dense models, revealing patterns of stability and distributed knowledge storage in MoE models.",43.21,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08388v1_Creativity in AI as Emergence from Domain-Limited .pdf,Creativity in AI as Emergence from Domain-Limited Generative Models,['Corina Chutaux'],,,"['creativity', 'artificial intelligence', 'generative models', 'emergence', 'domain-limited', 'multimodal architectures', 'pattern recombination']","This paper proposes a generative perspective on creativity in AI, framing it as an emergent property of domain-limited generative models embedded within bounded informational environments.",43.59,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08393v1_Controlled LLM Training on Spectral Sphere.pdf,Controlled LLM Training on Spectral Sphere,"['Tian Xie', 'Haoming Luo', 'Haoyu Tang', 'Yiwen Hu', 'Jason Klein', 'Liu Qingnan', 'Ren', 'Yang Wang', 'Wayne Xin Zhao', 'Rui Yan', 'Bing Su', 'Chong Luo', 'Baining Guo']",,2601.08393v1,"['LLM Training', 'Spectral Sphere Optimizer', 'Maximal Update Parametrization', 'Optimization Strategies', 'Large Models', 'Stability', 'Megatron', 'Pretraining', 'DenseNet', 'MoE', 'DeepNet', 'AdamW', 'Muon']","The paper introduces the Spectral Sphere Optimizer (SSO) for large-scale model training, ensuring stability and alignment with µP constraints, outperforming AdamW and Muon in diverse architectures.",43.41,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08401v1_An Explainable Two Stage Deep Learning Framework f.pdf,An Explainable Two-Stage Deep Learning Framework for Pericoronitis Assessment in Panoramic Radiographs Using YOLOv8 and ResNet-50,"['Ajo Babu George', 'Pranav S', 'Kunal Agarwal']",,2601.08401v1,"['Pericoronitis', 'Panoramic Radiographs', 'YOLOv8', 'ResNet-50', 'Deep Learning', 'AI-assisted Assessment', 'Grad-CAM', 'Winter’s Classification']","The paper presents a two-stage deep learning framework using YOLOv8 and ResNet-50 for diagnosing pericoronitis in panoramic radiographs, with explainable AI features to enhance clinical trust.",43.46,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08402v1_PATS Personality-Aware Teaching Strategies with La.pdf,PATS: Personality-Aware Teaching Strategies with Large Language Model Tutors,"['Donya Rooein', 'Sankalan Pal Chowdhury', 'Mariia Eremeeva', 'Yuan Qin', 'Debora Nozza', 'Mrinmaya Sachan', 'Dirk Hovy']",,,"['Large Language Models', 'Educational Tutors', 'Personality Traits', 'Teaching Strategies', 'Intelligent Tutoring Systems']","The paper explores how large language models can be tailored to different student personalities to enhance educational outcomes, proposing a framework that links pedagogical methods to personality profiles.",39.33,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08403v1_Owen-Shapley Policy Optimization OSPO A Principled.pdf,Owen-Shapley Policy Optimization (OSPO): A Principled RL Algorithm for Generative Search LLMs,"['Abhijnan Nath', 'Alireza Bagheri Garakani', 'Tianchen Zhou', 'Fan Yang', 'Nikhil Krishnaswamy']",,,"['Large Language Models', 'Reinforcement Learning', 'Recommendation Systems', 'Shapley-Owen Attribution', 'Policy Optimization', 'Generative Search', 'Reward Shaping']","OSPO is a reinforcement learning framework that redistributes sequence-level advantages based on tokens' marginal contributions to outcomes, improving interpretability and robustness in generative search LLMs.",43.04,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08406v1_WebTrap Park An Automated Platform for Systematic .pdf,WebTrap Park: An Automated Platform for Systematic Security Evaluation of Web Agents,"['Xinyi Wu', 'Jiagui Chen', 'Geng Hong', 'Jiayi Dong', 'Xudong Pan', 'Jiarun Dai', 'Min Yang']",,,"['Web Agents', 'Security Evaluation', 'Automated Platform', 'Security Risks', 'Agent Frameworks', 'Large Language Models']","WebTrap Park is an automated platform for systematic security evaluation of Web Agents, highlighting security differences across agent frameworks and providing a scalable foundation for reproducible security evaluation.",43.34,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08412v1_Hybrid Distillation with CoT Guidance for Edge-Dro.pdf,Hybrid Distillation with CoT Guidance for Edge-Drone Control Code Generation,"['Yizhan Feng', 'Hichem Snoussi', 'Yuhang Wang', 'Jing Teng', 'Abel Cherouat', 'Tian Wang']",,,"['Large language models', 'drone', 'Knowledge Distillation', 'Chain-of-Thought', 'Lightweight']","This paper proposes an integrated approach combining knowledge distillation, chain-of-thought guidance, and supervised fine-tuning to efficiently transfer complex reasoning and code generation capabilities to smaller models for UAV control tasks, achieving high accuracy and improved deployment efficiency.",43.37,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08415v2_Regulatory gray areas of LLM Terms.pdf,Regulatory gray areas of LLM Terms,"['Brittany I. Davidson', 'Kate Muir', 'Florian A.D. Burnat', 'Adam N. Joinson']",,2601.08415v2,"['Language Models', 'LLMs', 'Privacy Policy', 'Terms of Service', 'Regulation']","This paper presents a comparative analysis of the Terms of Service of five major LLM providers, identifying regulatory gray areas and implications for researchers.",43.6,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08418v1_Taxon Hierarchical Tax Code Prediction with Semant.pdf,Taxon: Hierarchical Tax Code Prediction with Semantically Aligned LLM Expert Guidance,"['Jihang Li', 'Qing Liu', 'Zulong Chen', 'Jing Wang', 'Wei Wang', 'Chuanfei Xu', 'Zeyi Wen']",,,"['tax code prediction', 'hierarchical taxonomy', 'large language models', 'e-commerce', 'compliance management', 'feature-gating mixture-of-experts', 'semantic consistency', 'multi-source training pipeline']","Taxon is a framework for hierarchical tax code prediction that integrates a feature-gating mixture-of-experts architecture and a semantic consistency model, achieving state-of-the-art performance in e-commerce tax code queries.",43.15,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08430v1_RubricHub A Comprehensive and Highly Discriminativ.pdf,RubricHub: A Comprehensive and Highly Discriminative Rubric Dataset via Automated Coarse-to-Fine Generation,"['Sunzhu Li', 'Jiale Zhao', 'Miteto Wei', 'Huimin Ren', 'Yang Zhou', 'Jingwen Yang', 'Shunyu Liu', 'Kaike Zhang', 'Wei Chen']",,,"['Reinforcement Learning', 'Rubric-based Evaluation', 'Coarse-to-Fine Generation', 'RubricHub Dataset', 'Large Language Models', 'Open-ended Generation', 'Quality Evaluation']","The paper introduces RubricHub, a large-scale rubric dataset for structured evaluation in open-ended generation, enhancing performance in reasoning-intensive domains.",41.89,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08434v3_Large Multimodal Models for Embodied Intelligent D.pdf,Large Multimodal Models for Embodied Intelligent Driving: The Next Frontier in Self-Driving?,"['Long Zhang', 'Yuchen Xia', 'Bingqing Wei', 'Zhen Liu', 'Shiwen Mao', 'Zhu Han', 'Mohsen Guizani']",,,"['Large Multimodal Models', 'Embodied Intelligent Driving', 'Autonomous Driving', 'Semantic Understanding', 'Deep Reinforcement Learning', 'Policy Optimization', 'Environmental Understanding', 'Logical Reasoning']",The paper introduces a novel hybrid decision framework combining Large Multimodal Models and deep reinforcement learning to enhance embodied intelligent driving by ensuring continuous learning and joint decision-making.,42.82,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08441v1_YaPO Learnable Sparse Activation Steering Vectors .pdf,YaPO: Learnable Sparse Activation Steering Vectors for Domain Adaptation,"['Abdelaziz Bounhar', 'Rania Hossam Elmohamady Elbadry', 'Hadi Abdine', 'Preslav Nakov', 'Michalis Vazirgiannis', 'Guokan Shang']",,,"['Large Language Models', 'Sparse Activation Steering Vectors', 'Domain Adaptation', 'Sparse Autoencoder', 'Cultural Alignment', 'Preference Optimization', 'Fine-tuning', 'Interpretability', 'Generalization']","The paper introduces Y aPO, a method for learning sparse steering vectors in the latent space of a Sparse Autoencoder, improving alignment and personalization of Large Language Models with better convergence, stability, and interpretability.",40.27,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08444v1_Beyond Linearization Attributed Table Graphs for T.pdf,Beyond Linearization: Attributed Table Graphs for Table Reasoning,"['Yuxiang Wang', 'Junhao Gan', 'Shengxiang Gao', 'Shenghao Ye', 'Zhengyi Yang', 'Jianzhong Qi']",,,"['Table reasoning', 'Large Language Models', 'Linearization', 'Attributed Table Graph', 'Question-Guided Personalized PageRank', 'Graph-based reasoning']","The paper introduces the Table Graph Reasoner (TABGR), a model that represents tables as Attributed Table Graphs to preserve structure and enable graph-based reasoning, outperforming state-of-the-art models in accuracy.",42.88,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08448v1_Divide and Conquer Static-Dynamic Collaboration fo.pdf,Divide and Conquer: Static-Dynamic Collaboration for Few-Shot Class-Incremental Learning,"['Kexin Bao', 'Daichi Zhang', 'Yong Li', 'Dan Zeng', 'Shiming Ge']",10.1145/3731715.3733310,,"['Few-Shot Class-Incremental Learning', 'Class-Incremental Learning']",The paper proposes a Static-Dynamic Collaboration framework to balance stability and plasticity in Few-shot Class-Incremental Learning by dividing the task into Static Retaining Stage and Dynamic Learning Stage.,43.27,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08450v1_Decoding Order Matters in Autoregressive Speech Sy.pdf,Decoding Order Matters in Autoregressive Speech Synthesis,"['Minghui Zhao', 'Anton Ragni']",,,"['speech synthesis', 'discrete diffusion model', 'order-agnostic autoregressive decoding']","The paper investigates the impact of decoding order in autoregressive speech synthesis, showing that adaptive decoding strategies outperform fixed-order approaches like left-to-right.",43.32,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08457v1_An Under-Explored Application for Explainable Mult.pdf,An Under-Explored Application for Explainable Multimodal Misogyny Detection in code-mixed Hindi-English,"['Sargam Yadava', 'Abhishek Kaushik', 'Kevin Mc Daid']",,,"['hate speech', 'misogyny', 'natural language processing', 'code-mixing', 'Hinglish']","The paper presents a multi-modal and explainable web application for detecting misogyny in text and memes in code-mixed Hindi and English, leveraging transformer-based models and explainability techniques.",43.41,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08462v1_M3-BENCH Process-Aware Evaluation of LLM Agents So.pdf,M3-BENCH: Process-Aware Evaluation of LLM Agents Social Behaviors in Mixed-Motive Games,"['Sixiong Xie', 'Zhuofan Shi', 'Haiyang Shen', 'Gang Huang', 'Yun Ma', 'Xiang Jing']",,,"['large language model', 'social behaviors', 'mixed-motive games', 'evaluation benchmark', 'process-aware evaluation', 'cooperation', 'deception', 'collusion', 'Big Five personality model', 'Social Exchange Theory']","M3-BENCH is a multi-stage benchmark for evaluating LLM agents' social behaviors in mixed-motive games, incorporating process-aware analysis across behavioral, reasoning, and communication dimensions.",42.8,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08464v1_CoMa Contextual Massing Generation with Vision-Lan.pdf,CoMa: Contextual Massing Generation with Vision-Language Models,"['Evgenii Maslov', 'Valentin Khrulkov', 'Anastasia Volkova', 'Anton Gusarov', 'Andrey Kuznetsov', 'Ivan Oseledets']",,2601.08464v1,"['massing generation', 'vision-language models', 'architectural design', 'urban planning', 'CoMa-20K dataset', 'conditional task', 'data-driven methods']","The paper introduces an automated framework for generating building massing using Vision-Language Models, supported by the CoMa-20K dataset, to address the complexity and manual effort in the conceptual design phase of architecture and urban planning.",43.44,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08468v1_JudgeRLVR Judge First Generate Second for Efficien.pdf,"JudgeRLVR: Judge First, Generate Second for Efficient Reasoning","['Jiangshan Duo', 'Hanyu Li', 'Hailin Zhang', 'Yudong Wang', 'Sujian Li', 'Liang Zhao']",,2601.08468v1,"['Reinforcement Learning', 'Verifiable Rewards', 'Large Language Models', 'Reasoning', 'Efficiency', 'Generation', 'Mathematics', 'Generalization']","The paper introduces JudgeRLVR, a two-stage paradigm that improves reasoning efficiency in large language models by first training to judge solutions and then generating responses, achieving better accuracy and reduced verbosity.",43.27,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08472v1_sui-1 Grounded and Verifiable Long-Form Summarizat.pdf,sui-1: Grounded and Verifiable Long-Form Summarization,"['Benedikt Droste', 'Jan Philipp Harries', 'Maximilian Idahl', 'Björn Plüster']",,2601.08472v1,"['long-form summarization', 'citation-grounded summarization', 'large language models', 'synthetic data generation', 'iterative processing', 'verification']","sui-1 is a 24B parameter model that produces abstractive summaries with inline citations, enabling verification against source text, and outperforms open-weight baselines in citation-grounded summarization.",43.1,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08475v1_SUMMPILOT Bridging Efficiency and Customization fo.pdf,SUMMPILOT: Bridging Efficiency and Customization for Interactive Summarization System,"['JungMin Yun', 'Juhwan Choi', 'Kyohoon Jin', 'Soojin Jang', 'Jinhee Jang', 'YoungBin Kim']",,,"['interactive summarization', 'customizable summarization', 'large language models', 'semantic graphs', 'entity clustering', 'explainable evaluation']",SUMMPILOT is an interactive summarization system that combines automatic and interactive summarization to provide personalized summaries tailored to individual users' interests and requirements.,43.27,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08490v1_BenchOverflow Measuring Overflow in Large Language.pdf,BenchOverflow: Measuring Overflow in Large Language Models via Plain-Text Prompts,"['Erin Feiglin', 'Nir Hutnik', 'Raz Lapid']",,2601.08490v1,"['Large Language Models', 'Overflow', 'Plain-Text Prompts', 'Model-Agnostic Benchmark', 'Output Volume', 'Compute Amplification', 'Service Degradation', 'Length Control', 'Resource Waste', 'Operating Expense']","The paper introduces BenchOverflow, a benchmark for measuring overflow in large language models using plain-text prompts, highlighting its implications on cost, latency, and sustainability.",43.29,Phi-4,Windows RTX 4080 (Native CUDA)
2601.08493v1_PKI Prior Knowledge-Infused Neural Network for Few.pdf,PKI: Prior Knowledge-Infused Neural Network for Few-Shot Class-Incremental Learning,"['Kexin Bao', 'Fanzhao Lin', 'Zichen Wang', 'Yong Li', 'Dan Zeng', 'Shiming Ge']",,2601.08493v1,"['Few-shot class-incremental learning', 'catastrophic forgetting', 'overfitting', 'prior knowledge', 'neural network']",The paper proposes a Prior Knowledge-Infused Neural Network (PKI) to address catastrophic forgetting and overfitting in Few-Shot Class-Incremental Learning by retaining more prior knowledge and finetuning fewer parameters.,43.38,Phi-4,Windows RTX 4080 (Native CUDA)
