filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.08003v1_LLM Review Enhancing Creative Writing via Blind Pe.pdf,LLM Review: Enhancing Creative Writing via Blind Peer Review Feedback,"['Weiyue Li*', 'Mingxiao Song∗', 'Zhenda Shen∗', 'Dachuan Zhao∗', 'Yunfan Long', 'Yi Li', 'Yongce Li', 'Ruyi Yang', 'Mengyu Wang']",,2310.15647,"['Large Language Models', 'Creative Writing', 'Peer Review', 'Multi-Agent Systems', 'Science Fiction', 'Human-LLM Collaboration']","This paper introduces LLM Review, a peer-review-inspired framework that enhances creative writing by implementing Blind Peer Review, where agents exchange targeted feedback while revising independently, preserving divergent creative trajectories. The authors propose SciFi-100, a science fiction writing dataset, and demonstrate that LLM Review consistently outperforms multi-agent baselines, suggesting that interaction structure may substitute for model scale.",157.19,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08005v1_Internal Deployment Gaps in AI Regulation.pdf,Internal Deployment Gaps in AI Regulation,"['JOE KWON', 'STEPHEN CASPER']",,,"['AI regulation', 'internal deployment', 'frontier AI', 'scope ambiguity', 'point-in-time compliance', 'information asymmetries']","This paper examines the gaps in current AI regulations that allow internally-deployed systems to evade oversight, focusing on the United States and European Union's AI regulations in 2025. It identifies three main gaps: scope ambiguity, point-in-time compliance assessments, and information asymmetries, and analyzes why these gaps persist and proposes potential approaches to address them.",161.62,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08011v1_TP-Blend Textual-Prompt Attention Pairing for Prec.pdf,TP-Blend: Textual-Prompt Attention Pairing for Precise Object-Style Blending in Diffusion Models,"['Xin Jin', 'Yichuan Zhong', 'Yapeng Tian']",,2601.08011v1,"['Text-driven image editing', 'Diffusion models', 'Object blending', 'Attention mechanisms', 'Style fusion']","This paper presents TP-Blend, a lightweight training-free framework that handles the challenge of blending two objects with different styles using separate textual prompts, and injects both into a single denoising trajectory through two complementary attention processors.",139.87,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08017v1_Representations of Text and Images Align From Laye.pdf,Representations of Text and Images Align From Layer One,"['Evèzen Wybitul', 'Javier Rando', 'Florian Tramér', 'Stanislav Fort']",,2601.08017,"['vision-language models', 'text-image alignment', 'adapter-based models', 'DeepDream', 'representation alignment']","The authors demonstrate that for various concepts in adapter-based vision-language models, the representations of their images and text descriptions are meaningfully aligned from the very first layer, contradicting the established view that such alignment only appears in late layers. They use a synthesis-based method inspired by DeepDream to show this, applying it to hundreds of concepts across seven layers in Gemma and finding that synthesised images often depict salient visual features of the targeted textual concepts.",161.53,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08026v2_FigEx2 Visual-Conditioned Panel Detection and Capt.pdf,FigEx2: Visual-Conditioned Panel Detection and Captioning for Scientific Compound Figures,"['Jifeng Song', 'Arun Das', 'Pan Wang', 'Hui Ji', 'Kun Zhao', 'Yufei Huang']",null,null,"['FigEx2', 'visual-conditioned', 'panel detection', 'captioning', 'scientific compound figures', 'open-ended captioning', 'noise-aware gated fusion', 'staged optimization', 'supervised learning', 'reinforcement learning', 'CLIP-based alignment', 'BERTScore-based semantic rewards', 'BioSci-Fig-Cap', 'cross-disciplinary test suites', 'zero-shot transferability']","This paper introduces FigEx2, a visual-conditioned framework that localizes panels and generates panel-wise captions directly from scientific compound figures. It addresses the challenge of missing or incomplete captions in real pipelines by mitigating the impact of diverse phrasing in open-ended captioning and employing a staged optimization strategy combining supervised and reinforcement learning for multimodal consistency.",160.14,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08043v1_The Role of Noisy Data in Improving CNN Robustness.pdf,The Role of Noisy Data in Improving CNN Robustness for Image Classification,"['Oscar H. Ramírez-Agudela', 'Nicoleta Gorea', 'Aliza Reif', 'Lorenzo Bonasera', 'Michael Karla']",,1910.08733,"['deep learning', 'CNNs', 'data quality', 'CIFAR-10', 'noise injection', 'image classification', 'model robustness']","This paper investigates the effect of introducing controlled noise into the training data of CNNs for image classification, using the CIFAR-10 dataset and evaluating the impact of Gaussian noise, Salt-and-Pepper noise, and Gaussian blur at varying intensities and training set pollution levels. The findings suggest that strategic exposure to noise can act as a regularizer, enhancing model robustness to real-world noise.",155.64,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08049v1_Integrating Attendance Tracking and Emotion Detect.pdf,Integrating Attendance Tracking and Emotion Detection for Enhanced Student Engagement in Smart Classrooms,"['Keith Ainebyona', 'Ann Move Oguti', 'Joseph Walusimbi', 'Ritah Kobusingye']",,,"['Affective computing', 'Attendance automation', 'Emotion detection', 'IoT', 'Smart classroom']","This paper presents SCASED (Smart Classroom Attendance System with Emotion Detection), an IoT-based system that integrates automated attendance tracking with facial emotion recognition to support classroom engagement monitoring, achieving an emotion classification accuracy of 89.5% and providing instructors with insights into classroom dynamics.",157.49,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08052v1_Forecast Aware Deep Reinforcement Learning for Eff.pdf,Forecast Aware Deep Reinforcement Learning for Efficient Electricity Load Scheduling in Dairy Farms,"['Nawazish Alia', 'Rachael Shaw', 'Karl Mason']",,2601.08052v1,"['Dairy farming', 'Deep Reinforcement Learning', 'Load Scheduling', 'Battery Storage', 'Water Heating', 'Forecasting', 'Reinforcement Learning', 'Electricity Cost Reduction', 'Renewable Energy Integration', 'Sustainable Energy Management']","This study proposes a Deep Reinforcement Learning framework for efficient load scheduling in dairy farms, focusing on battery storage and water heating, incorporating short-term forecasts of demand and renewable generation, and demonstrating significant cost reductions compared to existing methods.",160.47,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08058v1_Reasoning Beyond Chain-of-Thought A Latent Computa.pdf,Reasoning Beyond Chain-of-Thought: A Latent Computational Mode in Large Language Models,"['Zhenghao He', 'Guangzhi Xiong', 'Bohan Liu', 'Sanchit Sinha', 'Aidong Zhang']",,2309.15699,"['Large Language Models', 'Chain-of-Thought', 'Latent Features', 'Reasoning Performance', 'Sparse Autoencoders']","This work investigates the internal representations of large language models (LLMs) with Sparse Autoencoders (SAEs) to identify latent features causally associated with reasoning behavior. The study finds that steering a single reasoning-related latent feature can improve accuracy without explicit Chain-of-Thought (CoT) prompting, suggesting that multi-step reasoning in LLMs is supported by latent internal activations that can be externally activated, rather than CoT prompting being a necessary cause.",160.01,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08065v1_A New Strategy for Verifying Reach-Avoid Specifica.pdf,A New Strategy for Verifying Reach-Avoid Specifications in Neural Feedback Systems,"['Samuel I. Akinwande', 'Sydney M. Katz', 'Mykel J. Kochenderfer', 'Clark Barrett']",,2601.08065v1,"['Neural Feedback Systems', 'Reachability Analysis', 'Backward Reachability', 'Forward Reachability', 'Verification', 'Safety', 'Design Specifications']","This work introduces new algorithms that compute both over- and under-approximations of backward reachable sets for neural feedback systems, integrating these with established forward analysis techniques to provide a unified verification framework.",153.87,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08070v1_Semantic Gravity Wells Why Negative Constraints Ba.pdf,Semantic Gravity Wells: Why Negative Constraints Backfire,['Shailesh Rana'],,2309.14736,"['large language models', 'instruction-following', 'negative constraints', 'semantic pressure', 'failure mechanisms']","This paper presents a comprehensive investigation of negative instruction failure in large language models, introducing semantic pressure as a measure of the model's intrinsic probability of generating forbidden tokens, and tracing the failure to two distinct modes: priming failure and override failure.",153.65,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08079v1_MemoBrain Executive Memory as an Agentic Brain for.pdf,MemoBrain: Executive Memory as an Agentic Brain for Reasoning,"['Hongjin Qian', 'Zhao Cao', 'Zheng Liu']",,2509.08965,"['Executive Memory', 'Long-Horizon Reasoning', 'Tool-Augmented Agents', 'Cognitive Control', 'Context Management']","This paper proposes MemoBrain, an executive memory model for tool-augmented agents that addresses the challenges of long-horizon reasoning by managing reasoning progress and context without disrupting logical continuity.",158.94,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08089v1_Q-realign Piggybacking Realignment on Quantization.pdf,Q-realign: Piggybacking Realignment on Quantization for Safe and Efficient LLM Deployment,"['Qitao Tan', 'Xiaoying Song', 'Ningxi Cheng', 'Ninghao Liu', 'Xiaoming Zhai', 'Lingzi Hong', 'Yanzhi Wang', 'Zhen Xiang', 'Geng Yuan']",,2312.05717,"['Large Language Models', 'Fine-tuning', 'Safety Alignment', 'Post-hoc Defense', 'Quantization', 'Efficient Deployment']","This paper proposes Q-realign, a post-hoc defense method based on post-training quantization, aimed at reducing unsafe behaviors in fine-tuned large language models while preserving task performance, significantly reducing memory usage and GPU hours, and providing a practical solution for safety-aware deployment.",160.82,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08094v1_Local-Global Feature Fusion for Subject-Independen.pdf,Local-Global Feature Fusion for Subject-Independent EEG Emotion Recognition,"['Zheng Zhou', 'Isabella McEvoy', 'Camilo E. Valderrama']",,1912.04888,"['EEG emotion recognition', 'subject-independent', 'local-global fusion', 'transformer', 'domain adaptation']","This paper proposes a fusion framework that integrates local, channel-wise descriptors and global, trial-level descriptors to improve cross-subject generalization in subject-independent EEG emotion recognition on the SEED-VII dataset.",161.82,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08104v1_High-Fidelity Modeling of Stochastic Chemical Dyna.pdf,HIGH-FIDELITYMODELING OFSTOCHASTICCHEMICAL DYNAMICS ONCOMPLEXMANIFOLDS: A MULTI-SCALE SIREN-PINN FRAMEWORK FOR THECURVATURE-PERTURBED GINZBURG-LANDAUEQUATION,"['Julian Evan Chrisnanto', 'Salsabila Rahma Alia', 'Nurfauzi Fadillah', 'Yulison Herry Chrisnanto']",,2601.08104,"['Physics-Informed Neural Networks (PINNs)', 'Spatiotemporal Chaos', 'Inverse Geometric Problems', 'Reaction-Diffusion Systems', 'Defect Turbulence', 'Riemann Manifold Learning']","This work proposes a Multi-Scale SIREN-PINN architecture to accurately model spatiotemporal chaos in reaction-diffusion systems on complex manifolds, addressing the spectral bias of conventional PINNs and achieving state prediction errors close to 2% on the complex Ginzburg-Landau equation, outperforming standard baselines.",159.17,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08107v1_STO-RL Offline RL under Sparse Rewards via LLM-Gui.pdf,STO-RL: Offline RL under Sparse Rewards via LLM-Guided Subgoal Temporal Order,"['Chengyang Gu', 'Yuxin Pan', 'Hui Xiong', 'Yize Chen']",10.1145/nnnnnnn.nnnnnnn,,"['Offline RL', 'Temporal order', 'Large Language Models']","This paper proposes STO-RL, an offline RL framework that leverages large language models to generate temporally ordered subgoal sequences and corresponding state-to-subgoal-stage mappings, applying potential-based reward shaping to transform sparse terminal rewards into dense, temporally consistent signals, promoting subgoal progress while avoiding suboptimal solutions.",134.64,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08108v1_Debiasing Large Language Models via Adaptive Causa.pdf,Debiasing Large Language Models via Adaptive Causal Prompting with Sketch-of-Thought,"['Bowen Li', 'Ziqi Xu', 'Jing Ren', 'Renqiang Luo', 'Xikun Zhang', 'Xiuzhen Zhang', 'Yongli Ren', 'Feng Xia']",,2309.15181,"['Large Language Models', 'LLMs', 'Prompting', 'Chain-of-Thought', 'Sketch-of-Thought', 'Causal Inference', 'Adaptive Causal Prompting', 'Excessive Token Usage', 'Generalisability', 'Robustness', 'Computational Efficiency']","This paper proposes an Adaptive Causal Prompting with Sketch-of-Thought (ACPS) framework to address the limitations of existing prompting methods for Large Language Models (LLMs), such as Chain-of-Thought (CoT), by leveraging structural causal models to infer the causal effect of a query on its answer and adaptively select an appropriate intervention. ACPS enables generalizable causal reasoning without task-specific retraining and reduces token usage and inference cost by replacing verbose CoT with concise Sketch-of-Thought. Extensive experiments demonstrate that ACPS consistently outperforms existing prompting baselines in terms of accuracy, robustness, and computational efficiency.",155.64,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08109v1_CSQL Mapping Documents into Causal Databases.pdf,Csql: Mapping Documents into Causal Databases,['Sridhar Mahadevan'],null,2601.08109,"['Causality', 'Natural Language', 'Databases', 'SQL', 'AI', 'Machine Learning']","The paper introduces Csql, a novel system that automatically converts a collection of unstructured text documents into an SQL-queryable causal database (CDB), supporting causal analysis over document collections rather than purely associative retrieval.",156.96,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08118v1_MirrorBench An Extensible Framework to Evaluate Us.pdf,MIRRORBENCH: ANEXTENSIBLEFRAMEWORK TOEVALUATEUSER-PROXY AGENTS FORHUMAN-LIKENESS,"['Ashutosh Hathidara', 'Julien Yu', 'Vaishali Senthil', 'Sebastian Schreiber', 'Anil Babu Ankisettipalli']",,,"['MIRRORBENCH', 'user proxy agents', 'human likeness', 'large language models', 'reproducible benchmarking', 'user simulation', 'LLM evaluation']","MIRRORBENCH is a reproducible, extensible benchmarking framework designed to evaluate user proxy agents based on their ability to produce human-like user utterances across diverse conversational tasks, explicitly decoupled from downstream task success. The framework supports pluggable user proxies, datasets, tasks, and metrics, enabling researchers to evaluate arbitrary simulators under a uniform, variance-aware harness.",157.41,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08125v1_How vehicles change lanes after encountering crash.pdf,How vehicles change lanes after encountering crashes: Empirical analysis and modeling,"['Kequan Chen', 'Yuxuan Wang', 'Pan Liu', 'Victor L. Knoop', 'David Z. W. Wang', 'Yu Han']",,,"['crashes', 'lane changes', 'empirical analysis', 'modeling', 'vehicles']","This paper examines how vehicles adjust their lane positions following collisions, utilizing empirical data and modeling techniques to understand the dynamics of such maneuvers.",142.11,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08127v1_PathoGen Diffusion-Based Synthesis of Realistic Le.pdf,PathoGen: Diffusion-Based Synthesis of Realistic Lesions in Histopathology Images,"['Mohamad Koohi-Moghadam', 'Mohammad-Ali Nikouei Mahani']",10.1101/2023.02.16.23231244,2302.08156,"['histopathology', 'artificial intelligence', 'deep learning', 'lesions', 'data augmentation', 'image synthesis', 'tissue morphology', 'cellular structures', 'staining characteristics', 'segmentation', 'AI systems']","This paper presents PathoGen, a diffusion-based generative model that synthesizes realistic lesions into benign histopathology images, overcoming the scarcity of expert-annotated data by leveraging iterative refinement of diffusion models to preserve natural tissue boundaries, cellular structures, and staining characteristics across four diverse datasets representing distinct diagnostic challenges.",146.61,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08128v1_Embedded AI Companion System on Edge Devices.pdf,Embedded AI Companion System on Edge Devices,"['Rahul Gupta', 'Stephen Hsu']",,2601.08128,"['AI companion', 'edge devices', 'memory systems', 'low-latency', 'personalization', 'quantized models']","This paper proposes an embedded AI companion system designed for children, which alternates between active and inactive phases to minimize latency while maintaining long-term personalization under computational constraints of edge devices. The system outperforms existing models in conversational quality and memory capabilities.",153.41,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08133v1_How Do Optical Flow and Textual Prompts Collaborat.pdf,How Do Optical Flow and Textual Prompts Collaborate to Assist in Audio-Visual Semantic Segmentation?,"['Peng Gao', 'Yujian Lee', 'Yongqi Xu', 'Wentao Fan']",,,"['Audio-visual semantic segmentation', 'Optical flow', 'Textual prompts', 'Semantic understanding', 'Machine perception']","This paper introduces a novel collaborative framework, Stepping Stone Plus (SSP), which integrates optical flow and textual prompts to assist in audio-visual semantic segmentation. SSP leverages optical flow to capture motion dynamics and incorporates specific textual prompts to address stationary sound-emitting objects, delivering efficient and precise segmentation results.",149.25,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08139v1_Subspace Alignment for Vision-Language Model Test-.pdf,Subspace Alignment for Vision-Language Model Test-time Adaptation,"['Zhichen Zeng', 'Wenxuan Bao', 'Xiao Lin', 'Ruizhong Qiu', 'Tianxin Wei', 'Xuying Ning', 'Yuchen Yan', 'Chen Luo', 'Monica Xiao Cheng', 'Jingrui He', 'Hanghang Tong']",,2309.15054,"['Vision-Language Models', 'Test-time Adaptation', 'Subspace Alignment', 'Distribution Shifts', 'Zero-shot Prediction', 'Modality Gap', 'Visual Nuisance']","This paper proposes SubTTA, a method to enhance zero-shot predictions by aligning the semantic subspaces of both visual and textual modalities, addressing the limitations of existing test-time adaptation methods that rely on unreliable pseudo-labels for self-training under distribution shifts.",157.95,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08141v1_Qalb Largest State-of-the-Art Urdu Large Language .pdf,Qalb: Largest State-of-the-Art Urdu Large Language Model for 230M Speakers with Systematic Continued Pre-training,"['1st Muhammad Taimoor Hassan', '2st Jawad Ahmed', '3st Muhammad Awais']",,2312.04471,"['Urdu language model', 'continued pre-training', 'low-resource NLP', 'LoRA', 'language adaptation']","This paper introduces Qalb, an Urdu language model developed through a two-stage approach: continued pre-training followed by supervised fine-tuning. Qalb demonstrates substantial improvements, achieving a weighted average score of 90.34 and outperforming the previous state-of-the-art Alif-1.0-Instruct model by 3.24 points, while also surpassing the base LLaMA-3.1 8B-Instruct model by 44.64 points. Qalb achieves state-of-the-art performance across seven diverse tasks including Classification, Sentiment Analysis, and Reasoning.",155.99,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08146v2_Mechanisms are Transferable Data-Efficient Low-Res.pdf,Mechanisms are Transferable: Data-Efficient Low-Resource Adaptation via Circuit-Targeted Supervised Fine-Tuning,"[""Khumaisa Nur'aini"", 'Ayu Purwarianti', 'Alham Fikri Aji', 'Derry Wijaya']",,2310.15167,"['Low-resource adaptation', 'Supervised fine-tuning', 'Transformer', 'Contextual Decomposition Transformer', 'Catastrophic forgetting', 'Cross-lingual transfer']","The authors propose a method called Circuit-Targeted Supervised Fine-Tuning (CT-SFT) to adapt large language models to low-resource languages more efficiently. CT-SFT uses a label-balanced mean baseline and task-directional relevance scoring to identify task-relevant attention heads in a proxy-language checkpoint, then transfers these heads to a target language by updating only those heads plus LayerNorm, improving cross-lingual accuracy while updating only a small subset of model parameters.",159.34,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08148v1_Enriching Semantic Profiles into Knowledge Graph f.pdf,Enriching Semantic Profiles into Knowledge Graph for Recommender Systems Using Large Language Models,"['Seokho Ahn', 'Sungbok Shin', 'Young-Duk Seo']",10.1145/3770854.3780324,,"['Recommendation', 'Semantic Profiling', 'Large Language Models', 'Knowledge Graphs']","This paper proposes a new recommendation model, SPiKE, which uses large language models to generate semantic profiles for all knowledge graph entities and integrates these profiles into the graph. The model aims to improve recommendation quality by aligning LLM-based representations during training.",159.12,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08149v1_Dynamic Graph Structure Learning via Resistance Cu.pdf,Dynamic Graph Structure Learning via Resistance Curvature Flow,"['Chaoqun Fei', 'Huanjiang Liu', 'Tinglve Zhou', 'Y angyang Li', 'Tianyong Hao']",,2601.08149v1,"['Dynamic Graph Structure Learning', 'Resistance Curvature Flow', 'Geometric Graph Structure Evolution', 'Manifold Enhancement', 'Noise Suppression', 'Deep Learning']","This paper introduces a novel curvature flow method based on effective resistance from circuit theory, which establishes a new paradigm for geometric graph structure evolution and proposes an efficient Dynamic Graph Structure Learning method for improving representation quality and downstream performance in tasks such as deep metric learning and manifold learning.",147.3,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08156v1_Project Synapse A Hierarchical Multi-Agent Framewo.pdf,Project Synapse: A Hierarchical Multi-Agent Framework with Hybrid Memory for Autonomous Resolution of Last-Mile Delivery Disruptions,"['Arin Gopalan Yadav', 'Varad Dherange', 'Kumar Shivam']",,2601.08156,"['Project Synapse', 'Hierarchical Multi-Agent Framework', 'Hybrid Memory', 'Last-Mile Delivery', 'Autonomous Resolution', 'Disruptions', 'Super-apps', 'Operational Efficiency']","This paper introduces Project Synapse, a novel hierarchical multi-agent framework designed to autonomously resolve last-mile delivery disruptions in super-apps, leveraging a hybrid memory architecture to enable stateful, context-aware reasoning.",149.48,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08160v1_SwiftMem Fast Agentic Memory via Query-aware Index.pdf,SwiftMem: Fast Agentic Memory via Query-aware Indexing,"['Anxin Tian', 'Yiming Li', 'Xing Li', 'Hui-Ling Zhen', 'Lei Chen', 'Xianzhi Yu', 'Zhenhua Dong', 'Mingxuan Yuan']",,2310.16998,"['agentic memory', 'query-aware indexing', 'temporal indexing', 'semantic indexing', 'memory fragmentation', 'LLM agents', 'vector databases', 'knowledge graphs', 'real-time applications', 'memory retrieval']","SwiftMem is a query-aware agentic memory system that achieves sub-linear retrieval through specialized indexing over temporal and semantic dimensions. It addresses memory fragmentation during growth with an embedding-tag co-consolidation mechanism, enabling 47× faster search compared to state-of-the-art baselines while maintaining competitive accuracy.",156.21,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08166v1_ZeroDVFS Zero-Shot LLM-Guided Core and Frequency A.pdf,ZeroDVFS: Zero-Shot LLM-Guided Core and Frequency Allocation for Embedded Platforms,"['Mohammad Pivezhandi', 'Mahdi Banisharif', 'Abusayeed Saifullah', 'Ali Jannesari']",,2601.08166,"['Dynamic Voltage and Frequency Scaling (DVFS)', 'Task-to-Core Allocation', 'Multi-Agent Reinforcement Learning (MARL)', 'Embedded Systems', 'Energy Efficiency', 'Thermal Management']","We propose a model-based hierarchical multi-agent reinforcement learning (MARL) framework for thermal- and energy-aware scheduling on multi-core platforms, enabling zero-shot deployment for new workloads on trained platforms without requiring workload-specific profiling samples. The framework integrates direct reinforcement learning with model-based planning, achieving 20× faster convergence than model-free methods and demonstrating 7.09 × better energy efficiency and 4.0 × better makespan on benchmarks compared to Linux ondemand governor.",161.14,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08173v1_The Agents First Day Benchmarking Learning Explora.pdf,"The Agent’s First Day: Benchmarking Learning, Exploration, and Scheduling in the Workplace Scenarios","['Daocheng Fu', 'Jianbiao Mei', 'Rong Wu', 'Xuemeng Yang', 'Jia Xu', 'Ding Wang', 'Pinlong Cai', 'Yong Liu', 'Licheng Wen', 'Botian Shi']",,2310.00001,"['Multi-modal Large Language Models', 'Workflow Automation', 'Dynamic Task Scheduling', 'Active Exploration', 'Continuous Learning', 'Robustness', 'Stochastic Environment', 'Workplace Scenarios']","This paper introduces Trainee-Bench, a dynamic evaluation environment for agents in workplace scenarios, focusing on dynamic task scheduling, active exploration under uncertainty, and continuous learning from experience. It highlights the deficiencies of current agents in dynamic environments, especially in active exploration and continual learning, and establishes a framework for assessing agent reliability.",160.08,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08176v1_Prompt-Based Clarity Evaluation and Topic Detectio.pdf,Prompt-Based Clarity Evaluation and Topic Detection in Political Question Answering,"['Lavanya Prahallad', 'Sai Utkarsh Choudarypally', 'Pragna Prahallad', 'Pranathi Prahallad']",,,"['Clarity evaluation', 'Prompt engineering', 'Political Question-Answering', 'Large language models', 'Chain-of-thought prompting']","This paper studies prompt-based clarity evaluation using the CLARITY dataset from the SemEval-2026 shared task, comparing a GPT-3.5 baseline against GPT-5.2 evaluated under three prompting strategies: simple prompting, chain-of-thought prompting, and chain-of-thought with few-shot examples. Results show that GPT-5.2 consistently outperforms the GPT-3.5 baseline on clarity prediction, with accuracy improving from 56% to 63% under chain-of-thought with few-shot prompting. Chain-of-thought prompting yields the highest evasion accuracy (34%), though improvements are less stable across fine-grained evasion categories. The paper also evaluates topic identification and finds that reasoning-based prompting improves accuracy from 60% to 74% relative to human annotations.",160.07,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08179v1_Instruction-Driven 3D Facial Expression Generation.pdf,Instruction-Driven 3D Facial Expression Generation and Transition,"['Anh H. V o', 'Tae-Seok Kim', 'Hulin Jin', 'Soo-Mi Choi', 'Yong-Guk Kim*']",,,"['Instruction-Driven', 'Facial Expression and Transition', 'Controllable Avatar', 'CK+ and CelebV-HQ datasets']","This study presents a new framework for instruction-driven facial expression generation that produces a 3D face and transforms the facial expression from one designated expression to another, outperforming state-of-the-art methods on the CK+ and CelebV-HQ datasets.",156.26,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08183v2_GI-Bench A Panoramic Benchmark Revealing the Knowl.pdf,GI-Bench: A Panoramic Benchmark Revealing the Knowledge-Experience Dissociation of Multimodal Large Language Models in Gastrointestinal Endoscopy Against Clinical Standards,"['Yan Zhu', 'Te Luo', 'Pei-Yao Fu', 'Zhen Zhang', 'Zi-Long Wang', 'Yi-Fan Qu', 'Zi-Han Geng', 'Jia-Qi Xu', 'Lu Yao', 'Li-Yun Ma', 'Wei Su', 'Wei-Feng Chen', 'Quan-Lin Li', 'Shuo Wang', 'Ping-Hong Zhou']",,,"['Multimodal Large Language Models', 'Gastrointestinal Endoscopy', 'Clinical Workflow', 'Benchmarking', 'Knowledge-Experience Dissociation', 'Human Endoscopists']","This study systematically evaluates state-of-the-art Multimodal Large Language Models across a panoramic gastrointestinal endoscopy workflow, comparing their performance against junior endoscopists and residency trainees, and identifies Gemini-3-Pro as achieving state-of-the-art diagnostic performance.",142.23,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08185v1_Autonomous Materials Exploration by Integrating Au.pdf,Autonomous Materials Exploration by Integrating Automated Phase Identification and AI-Assisted Human Reasoning,"['Ming-Chiang Chang', 'Maximilian Amsler', 'Duncan R. Sutherland', 'Sebastian Ament', 'Katie R. Gann', 'Lan Zhou', 'Louisa M. Smieska', 'Arthur R. Woll', 'John M. Gregoire', 'Carla P. Gomes', 'R. Bruce van Dover', 'Michael O. Thompson']",,2601.01456,"['Materials Science', 'Autonomous Experimentation', 'AI', 'Phase Identification', 'Human Reasoning', 'Synthetic Chemistry', 'Thin-Film Synthesis', 'Phase Behavior', 'Material Properties']","This paper presents an autonomous materials synthesis extension to SARA, an AI-driven reasoning agent, which integrates automated phase identification with human input to accelerate the search for targeted phase regions in materials exploration. The authors demonstrate the efficiency of their AI implementation and show how human input can significantly improve sampling efficiency, particularly in the Bi-Ti-O system where they identify new processing domains and confirm material properties.",160.79,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
2601.08187v2_Improving LLM Reasoning with Homophily-aware Struc.pdf,Improving LLM Reasoning with Homophily-Aware Structural and Semantic Text-Attributed Graph Compression,"['Zijun Di', 'Shanghai Jiao Tong University', 'dzj75du@sjtu.edu.cn', 'Bin Lu', 'Shanghai Jiao Tong University', 'robinlu1209@sjtu.edu.cn', 'Huquan Kang', 'Shanghai Jiao Tong University', 'kinghiqian@sjtu.edu.cn', 'Luoyi Fu', 'Shanghai Jiao Tong University', 'yiluofu@sjtu.edu.cn', 'Jiaxin Ding', 'Shanghai Jiao Tong University', 'jiaxinding@sjtu.edu.cn', 'Xiaoying Gan', 'Shanghai Jiao Tong University', 'ganxiaoying@sjtu.edu.cn', 'Lei Zhou', 'Shanghai Jiao Tong University', 'zhoulei1588@sjtu.edu.cn', 'Xinbing Wang', 'Shanghai Jiao Tong University', 'xwang8@sjtu.edu.cn', 'Chenghu Zhou', 'Chinese Academy of Sciences', 'zhouch@lreis.ac.cn']",,2601.08187v2,"['Large Language Models', 'Text-Attributed Graphs', 'Homophily', 'Structural Entropy', 'Semantic Compression', 'Graph Compression', 'Graph-Level Benchmarks']","This paper proposes HS2C, a framework for improving LLM reasoning by exploiting graph homophily, structurally through global hierarchical partitioning and semantically by delivering detected structural homophily to the LLM for differentiated semantic aggregation. Extensive experiments on various benchmarks demonstrate HS2C's superiority and scalability, achieving significant improvements in compression rate and accuracy.",159.8,Qwen2.5-3B,Windows RTX 4080 (Native CUDA)
