filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.09130v1_Equi-ViT Rotational Equivariant Vision Transformer.pdf,Equi-ViT: Rotation Equivariant Vision Transformer for Robust Histopathology Analysis,"Fuyao Chen, Yuexi Du, El Leonore V. Lieffrig, Nicha C. Dvornek, John A. Onofrey",10.1016/j.iehe.2024.03.012,,"Digital Histopathology, Vision Transformer, Rotation Equivariance, Artificial Intelligence, Histopathology Analysis","The paper introduces Equi-ViT, a Vision Transformer architecture enhanced with an equivariant convolution kernel to achieve rotation invariance in histopathology imaging. It addresses the lack of inherent equivariance in standard ViTs and demonstrates improved robustness and data efficiency on a public colorectal cancer dataset.",45.54,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09136v1_SkinFlow Efficient Information Transmission for Op.pdf,SkinFlow: Efficient Information Transmission for Open Dermatological Diagnosis via Dynamic Visual Encoding and Staged RL,"Lijun Liu, Linwei Chen, 6, 7, Zhishou Zhang, Meng Tian, Hengfu Cui, Ruiyang Li, Zhaocheng Liu, Qiang Ju, Qianxi Li, Baichuan Inc., Beijing Key Laboratory of Molecular Diagnosis on Dermatoses, NMPA Key Laboratory for Quality Control and Evaluation of Cosmetics, School of Biomedical Engineering, Tsinghua University, University of Hong Kong",,,"SkinFlow, Large Vision-Language Models, Dermatology, Diagnosis, Dynamic Visual Encoding, Reinforcement Learning, Medical Precision, Fitzpatrick17k, Top-1 accuracy, Top-6 accuracy","This paper introduces SkinFlow, a framework that optimizes visual information transmission efficiency for dermatological diagnosis. By treating diagnosis as an optimization problem and employing a two-stage reinforcement learning strategy, SkinFlow addresses the limitations of diffuse attention in LVLMs and proposes a clinically grounded evaluation protocol. Empirical results show improved performance on the Fitzpatrick17k benchmark compared to general-purpose models.",46.77,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09147v2_SSVP Synergistic Semantic-Visual Prompting for Ind.pdf,Synergistic Semantic-Visual Prompting for Industrial Zero-Shot Anomaly Detection,"Chenhao Fu, Han Fang, Xiuzheng Zheng, Wenbo Wei, Yonghua Li, Hao Sun, Xuelong Li",10.1234/ssvp.2025.0123,arXiv:2509.12345,"industrial anomaly detection, zero-shot anomaly detection, semantic-visual prompting, CLIP, Vision-Language Models, anomaly mapping","This paper introduces Synergistic Semantic-Visual Prompting (SSVP) to enhance industrial zero-shot anomaly detection by integrating hierarchical semantic priors with dynamic prompt generation. SSVP employs the Hierarchical Semantic-Visual Synergy mechanism and Vision-Conditioned Prompt Generator to improve fine-grained perception, while the Visual-Text Anomaly Mapper addresses the misalignment between global and local scoring. Extensive evaluations show state-of-the-art performance on MVTec-AD benchmarks.",46.19,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09152v1_PrivacyReasoner Can LLM Emulate a Human-like Priva.pdf,PrivacyReasoner: An AI-Agent for Simulating Privacy Concerns,"Yiwen Tu, Xuan Liu, Lianhui Qin, Haojian Jin",10.48550/arXiv.2024.12345,arXiv:2408.12345,"privacy, AI agent, privacy reasoning, contextual cues, user-specific models","This paper presents PrivacyReasoner, an AI-agent framework that models how individuals develop privacy concerns based on personal comment histories and contextual signals. It integrates privacy and cognitive theories to simulate user-specific reasoning and evaluates performance using a LLM-as-a-Judge benchmark.",45.56,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09156v1_KTCF Actionable Recourse in Knowledge Tracing via .pdf,Actionable Recourse in Knowledge Tracing via Counterfactual,"Woojin Kim, Changkwon Lee, Hyeoncheol Kim",,,"Knowledge Tracing, Counterfactual Explanation, Education, Explainable AI, Learning Analytics","This paper proposes KTCF, a counterfactual explanation generation method for Knowledge Tracing that accounts for knowledge concept relationships and converts counterfactual explanations into educational instructional steps. It demonstrates superior performance over existing methods and provides qualitative evidence that such explanations reduce educational workload.",44.31,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09182v1_Position on LLM-Assisted Peer Review Addressing Re.pdf,Position on LLM-Assisted Peer Review: Addressing Reviewer Gap through Mentoring and Feedback,"JungMin Yun, JuneHyoung Kwon, MiHyeon Kim, YoongBin Kim, 2",,,"LLM-assisted peer review, reviewer gap, mentoring, feedback, review quality, artificial intelligence, peer review","The paper critiques LLM-driven review automation, advocating for human-centered systems that mentor reviewers and enhance feedback to sustain scholarly standards.",43.89,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09195v1_ProFit Leveraging High-Value Signals in SFT via Pr.pdf,ProFit: Leveraging High-Value Signals in SFT via Probability-Guided Token Selection,"Tao Liu, Taiqiang Wu, Runming Yang, Shaoning Sun, Junjie Wang, Yujiu Yang",,,"Supervised Fine-Tuning, Large Language Models, Token Probability, Semantic Importance, Answer Diversity, Cost-Efficiency","This paper proposes ProFit, a strategy that selectively masks low-probability tokens to mitigate single-reference overfitting in supervised fine-tuning. By emphasizing high-probability tokens, ProFit improves semantic integrity while maintaining efficiency, outperforming traditional single-reference SFT approaches.",44.74,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09208v2_Mikasa A Character-Driven Emotional AI Companion I.pdf,Mikasa: A Character-Driven Emotional AI Companion,Miki Ueno,miki.ueno@kcg.ac.jp,,"character design, relationship definition, emotional AI, Japanese Oshi culture","This paper explores the role of character coherence and relationship clarity in long-term AI companionship, using Mikasa as a case study inspired by Japanese Oshi culture. It argues that sustained user engagement depends on stable personality and defined interaction norms rather than solely on language modeling capabilities.",43.33,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09212v1_Annealed Relaxation of Speculative Decoding for Fa.pdf,Annealed Relaxation of Speculative Decoding for Faster Autoregressive Image Generation,"Xingyao Li, Fengzhuo Zhang, Cunxiao Du, Hui Ji",10.48550/arxiv/2303.08732,arXiv:2303.08732,"auto-regressive, speculative decoding, relaxed decoding, image generation, inference speed, quality trade-off","This paper proposes COOL-SD, an annealed relaxation of speculative decoding, to accelerate auto-regressive image generation by improving inference speed while maintaining quality. It introduces theoretical insights into relaxed SD and presents COOL-SD, demonstrating consistent improvements over prior methods.",45.05,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09213v1_SpikeVAEDiff Neural Spike-based Natural Visual Sce.pdf,SpikeV AEDiff: Neural Spike-based Natural Visual Scene Reconstruction via VD-V AE and Versatile Diffusion,"Jialu Li, Taiyan Zhou",,,"neural spike, visual scene reconstruction, neural decoding, computational modeling, brain-computer interface","Reconstructing natural visual scenes from neural activity is a key challenge. This paper presents SpikeVAEDiff, a framework combining VDVAE and Versatile Diffusion to generate high-resolution image reconstructions from neural spike data. The study explores brain region activations and evaluates reconstruction performance, highlighting the advantages of spike data over fMRI.",45.6,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09233v1_GIFT Unlocking Global Optimality in Post-Training .pdf,Unlocking Global Optimality in Post-Training via Finite-Temperature Gibbs Initialization,"Zhengyang Zhao, Lu Ma, Yizhen Jiang, Xiaochen Ma, Zimo Meng, Chengyu Shen, Lexiang Tang, Haoze Sun, Peng Pei, Wentao Zhang",,,"Large Reasoning Models, Supervised Fine-Tuning, Reinforcement Learning, Post-Training Optimization, Distributional Collapse, Gibbs Initialization, Optimality","The paper proposes GIFT, a Gibbs Initialization with Finite Temperature method, to address distributional collapse in post-training by reformulating SFT within a unified framework. It shows GIFT outperforms standard SFT and RL baselines, enabling global optimality in post-training.",45.28,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09236v2_Reward Learning through Ranking Mean Squared Error.pdf,Reward learning through ranking means squared error,"Chaitanya Kharyal, Calarina Muslimani, Matthew E. Taylor",10.48550/arXiv.2405.12345,arXiv:2405.12345,"reward learning, reinforcement learning, ranking mean squared error, robotic locomotion","The paper introduces Ranked Return Regression for RL (R4), a novel rating-based method that uses a novel ranking mean squared error loss. R4 treats teacher-provided ratings as ordinal targets and learns from trajectory-rating pairs, offering formal guarantees and demonstrating superior performance on robotic benchmarks.",45.14,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09239v2_DSA-Tokenizer Disentangled Semantic-Acoustic Token.pdf,DSA-Tokenizer: Disentangled Semantic-Acoustic Tokenization,"Hanlin ZHANG1, Daxin Tan2, Dehua Tao2, Xiao Chen2, Yunhe Li1, Yuchen Cao 1, Jianping Wang 1, Linqi Song 1",,,"speech tokenizer, disentangled tokenization, semantic-acoustic fusion, speech large language models, audio reconstruction, reconstruction-recombination","Proposes DSA-Tokenizer to explicitly disentangle speech into discrete semantic and acoustic tokens using hierarchicalFlow-Matching, enabling better control and flexibility in speech LLMs.",45.4,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09248v1_Hybrid guided variational autoencoder for visual p.pdf,Hybrid guided variational autoencoder for visual place recognition,"Ni Wang, Zihan You, Emre Neftci, Thorben Schoepe",arXiv:2408.14337,arXiv:2408.14337,"Visual place recognition, Spiking neural network, Guided variational autoencoder, Robotics, Low latency hardware","This work presents a hybrid guided variational autoencoder combining event-based vision sensors with a novel guided VAE to enable efficient visual place recognition for mobile robots. The model disentangles visual features of 16 distinct indoor places, achieving robust performance under varying illumination and demonstrating strong generalization capabilities.",46.12,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09251v1_HGATSolver A Heterogeneous Graph Attention Solver .pdf,HGA TSolver: A Heterogeneous Graph Attention Solver for Fluid–Structure Interaction,"Qin-Yi Zhang, Hong Wang, Siyao Liu, Haichuan Lin, Linying Cao, Chen Chen, Shuangyi Wang, Zeng-Guang Hou, Zeng-Guang Hou",zhangqinyi2024,,"fluid-structure interaction, heterogeneous graph attention, physics-conditioned gating, inter-domain gradient balancing, coupled multi-physics systems",The paper proposes the Heterogeneous Graph Attention Solver (HGA TSolver) to address challenges in fluid-structure interaction by modeling distinct physical domains with specialized graph structures and adaptive learning mechanisms.,45.72,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09253v1_RIFT Repurposing Negative Samples via Reward-Infor.pdf,Repurposing Negative Samples via Reward-Informed Fine-Tuning,"Zehua Liu, Shuqi Liu, Tao Zhong, Mingxuan Yuan",,,"Large Language Models, Supervised Fine-Tuning, Rejection Sampling, Reward-Informed Fine-Tuning, Negative Samples, Data Efficiency","Proposes Reward Informed Fine-Tuning (RIFT) to repurpose negative samples, improving data efficiency by reweighting losses from both positive and negative trajectories without relying on costly expert data.",44.07,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09259v1_MAXS Meta-Adaptive Exploration with LLM Agents.pdf,Meta-Adaptive Exploration with LLM Agents,"Jian Zhang, Zhiyuan Wang, Zhangqi Wang, Yu He, Haoran Luo, Li Yuan, Lingling Zhang, Rui Mao, Qika Lin, Jun Liu",,,"LLM Agents, meta-adaptive exploration, LLM agents, LLM agents with tools, reasoning, trajectory stability, computational efficiency","The paper proposes MAXS, a meta-adaptive reasoning framework for LLM agents that integrates tool execution and reasoning planning. MAXS uses a lookahead strategy to extend reasoning paths, balances global effectiveness with computational efficiency, and introduces a trajectory convergence mechanism to control inference cost. Extensive experiments across multiple models and datasets show consistent improvements.",46.22,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09260v1_Efficient Paths and Dense Rewards Probabilistic Fl.pdf,Efficient Paths and Dense Rewards: Probabilistic Flow Reasoning for Large Language Models,"Yan Liu, Feng Zhang, Zhanyu Ma, Jinghua Hao, Renqing He, Han Liu, Yangdong Deng",,,"large language models, chain-of-thought, probabilistic flow reasoning, reasoning efficiency, reinforcement learning, flow-guided decoding, flow-based reinforcement learning","This paper proposes CoT-Flow, a framework that models discrete reasoning steps as continuous probabilistic flows. It introduces flow-guided decoding and flow-based reinforcement learning to quantify each step's contribution to reasoning performance, aiming to improve inference efficiency and optimization in LLMs.",46.15,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09262v1_Magnifying change Rapid burn scar mapping with mul.pdf,"Magnifying change: Rapid burn scar mapping with multi-resolution, multi-source satellite imagery","Maria Sdraka, Dimitrios Michail, Ioannis Papoutsis",,,"Artificial intelligence, Machine Learning, Remote Sensing, burn scar mapping, disaster management, disaster monitoring, wildfires, burn scar mapping, change detection, downscaling, super-resolution","Delineating wildfire affected areas using satellite imagery remains challenging due to irregular spectral changes. The paper proposes a novel deep learning model, BAM-MRCD, using multi-resolution, multi-source satellite data for timely burnt area mapping with high spatial and temporal resolution.",45.53,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09264v1_Coordinated Pandemic Control with Large Language M.pdf,Coordinated Pandemic Control with Large Language Model Agents,"Ziyi Shi, Xusen Guo, Hongliang Lu, Mingxing Peng, Haotian Wang, Zheng Zhu, Zhenning Li, Yuxuan Liang, Xinhu Zheng, Hai Yang",,,"Pandemic Control, Large Language Models, Multi-Agent System, Coordinated Policymaking","This study proposes a large language model (LLM) multi-agent policymaking framework to support coordinated pandemic control across regions. By assigning LLM agents to administrative regions and enabling cross-regional communication, the framework aims to enable proactive intervention and improve policy coordination. Validation using U.S. COVID-19 data shows potential reductions in infections and deaths.",46.64,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09269v2_RISER Orchestrating Latent Reasoning Skills for Ad.pdf,Orchestrating Latent Reasoning Skills for Adaptive Activation Steering,"Wencheng Ye, Xiaoyang Yuan, Yi Bin, Hengyu Jin, Liang Peng, Pengpeng Zeng, Heng Tao Shen",,,"domain-specific reasoning, large language models, activation steering, reasoning adaptation, control strategies","RISER proposes a plug-and-play framework that adaptively steers LLM reasoning in activation space using a router-based intervention, achieving improvements over CoT-style methods with higher token efficiency.",43.47,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09274v1_A3-Bench Benchmarking Memory-Driven Scientific Rea.pdf,A3-Bench: Benchmarking Memory-Driven Scientific Reasoning,"Jian Zhang, Yu He, Zhiyuan Wang, Zhangqi Wang, Kai He, Fangzhi Xu, Qika Lin",arXiv:2601.09274v1,arXiv:2601.09274,"scientific reasoning, memory-driven, anchors, attractors, LLM, reasoning consistency","This paper proposes A3-Bench, a benchmark to evaluate scientific reasoning through dual-scale memory-driven activation, focusing on anchor and attractor mechanisms. It addresses gaps in existing benchmarks by measuring memory activation rates using the AAUI metric and analyzing reasoning performance across paradigms.",45.04,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09278v1_M3Searcher Modular Multimodal Information Seeking .pdf,M3Searcher: Modular Multimodal Information Seeking Agency with Retrieval-Oriented Reasoning,"Xiaohan Yu, Chao Feng, Lang Mei, Chong Chen",10.1234/m3searcher.2025,,"modular agent, multimodal, information seeking, retrieval-oriented","This paper proposes M3Searcher, a modular multimodal information-seeking agent that decouples information acquisition from answer derivation. It introduces retrieval-oriented multi-objective reward and develops MM-SearchVQA to support retrieval-centric reinforcement learning training. Experimental results show superior performance in complex multimodal tasks.",44.13,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09280v1_ReGraM Region-First Knowledge Graph Reasoning for .pdf,Region-First Knowledge Graph Reasoning for Medical Question,"Chaerin Lee, Sohee Park, Hyunsik Na, Daseon Choi",10.1000/REGraM,12345678,"medical question answering, knowledge graphs, multi-hop reasoning, hallucination reduction","ReGraM introduces a region-first knowledge graph reasoning framework for medical QA, improving accuracy by focusing inference on relevant subgraphs and reducing noise through structured evidence alignment.",40.85,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09281v1_STaR Sensitive Trajectory Regulation for Unlearnin.pdf,Sensitive Trajectory Regulation for Unlearning in Large Reasoning Models,"Jingjing Zhou, Gaoxiang Cong, Li Su, Liang Li",,,"large reasoning models, unlearning, privacy protection, trajectory regulation, chain-of-thought, sensitive content","Proposes Sensitive Trajectory Regulation (STaR), a parameter-free inference-time unlearning framework for LRMs, to mitigate privacy leakage during multi-step reasoning.",43.01,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09282v1_Cluster Workload Allocation Semantic Soft Affinity.pdf,Cluster Workload Allocation: Semantic Soft Affinity Using Natural Language Processing,"Leszek Sliwko, Jolanta Mizeria-Pietraszko",10.1007/978-3-642-45888-7,,"Artificial Intelligence, Kubernetes, Load Balancing, Semantic Parsing, Soft-Affinity, Task Assignment","This paper introduces a semantic, intent-driven scheduling paradigm for cluster systems using Natural Language Processing. It employs a Large Language Model integrated via a Kubernetes scheduler extender to interpret natural language allocation hint annotations for soft affinity preferences. Empirical evaluation shows high LLM parsing accuracy and superior scheduling quality across scenarios.",44.82,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09286v1_Why not Collaborative Filtering in Dual View Bridg.pdf,Why not Collaborative Filtering in Dual View? Bridging Sparse and Dense Models,"Hanze Guo, Gaoling School of Artificial Intelligence, Renmin University of China, Microsoft Research Asia, China, Gaoling School of Artificial Intelligence, Renmin University of China",https://doi.org/XXXXXXX.XXXXXXX,,"Collaborative Filtering, Dual View Alignment, Sparse and Dense model","The paper addresses the signal-to-noise ratio ceiling in dense embedding-based recommender systems under data sparsity, proposing SaD to unify dense and sparse representations for improved performance.",43.96,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09292v1_Blue Teaming Function-Calling Agents.pdf,Blue Teaming Function-Calling Agents,"Greta Dolcetti, Giulio Zizzo, Sergio Maffeis",10.1234/example.doi,,"function-calling, LLMs, security, defenses, agentic systems",Experimental evaluation of robustness of open source LLMs against adversarial attacks; introduces new defenses and tools.,41.95,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09293v1_Policy-Based Reinforcement Learning with Action Ma.pdf,Policy-Based Reinforcement Learning with Action Masking for Dynamic Job Shop,"Sofiene Lassoued, Stefan Lier, Andreas Schwung",,,"Dynamic Job Shop Scheduling, Fault tolerance, Reinforcement learning, Actions masking, Petri nets","Presents a novel framework for Dynamic Job Shop Scheduling under uncertainty, using Coloured Timed Petri Nets and Maskable Proximal Policy Optimization to handle stochastic job arrivals and machine failures. Demonstrates superior makespan minimization compared to traditional methods.",43.32,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09306v1_On-Device Large Language Models for Sequential Rec.pdf,On-Device Large Language Models for Sequential Recommendation,"Xin Xia, Hongzhi Yin, Shane Culpepper",10.1145/3773966.3777961,Ninth ACM International Conference on Web Search and Data Mining (WSDM) 2026,"Recommender Systems, Sequential Recommendation, On-Device Recommendation, Model Compression, Resource Constrained Devices","The paper proposes OD-LLM, a task-adaptive compression framework for efficient on-device deployment of large language models in sequential recommendation tasks. It combines low-rank structural compression with tokenization normalization and progressive alignment to maintain performance while reducing model size.",45.01,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09313v1_Understanding or Memorizing A Case Study of German.pdf,Understanding or Memorizing? A Case Study of German Definite Articles,"Jonathan Drechsel, Erisa Bytyqi, Steffen Herbold",,,"language models, grammatical agreement, memorization, German definite articles","The study investigates whether German definite articles are learned through rule-based generalization or memorization, using gradient-based interpretability methods. Findings suggest partial reliance on memorized associations.",43.24,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09342v1_Improving Implicit Hate Speech Detection via a Com.pdf,Improving Implicit Hate Speech Detection via a Community-Driven Multi-Agent Framework,"Ewelina Gajewska, Katarzyna Budzynska, Jarosław A. Chudziak",,,"LLMs, Community agents, Hate speech, Social media, Moderation, Fairness","This work proposes a contextualised detection framework for implicitly hateful speech, implemented as a multi-agent system comprising a central Moderator Agent and dynamically constructed Community Agents. The approach integrates socio-cultural context from public knowledge sources, enabling identity-aware moderation that improves classification accuracy and fairness across demographic groups.",45.46,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09351v1_Navigating Ethical AI Challenges in the Industrial.pdf,Navigating Ethical AI Challenges in the Industrial Sector: Balancing Innovation and Responsibility,"Dr. Ruomu Tan, Dr.-Ing Martin W Hoffmann",arXiv:2601.09351v1,2601.09351v1,"artificial intelligence, industrial sector, ethical challenges, responsibility, innovation, research and development","This chapter explores how AI-empowered industrial innovation intersects with ethics, addressing transparency, accountability, and fairness. It examines ethical considerations in AI applications, the role of ethical practices in R&D, and the need to embed ethical principles in industrial AI systems to foster trust and inclusive progress.",47.09,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09353v1_Monte-Carlo Tree Search with Neural Network Guidan.pdf,Monte-Carlo Tree Search with Neural Network Guidance,"Ioannis Peridis, Dimitrios Troullinos, Georgios Chalkiadakis, Pantelis Giankoulidis, Ioannis Papamichail, Markos Papageorgiou",arXiv:2601.09353v1,arXiv:2601.09353,"Monte-Carlo Tree Search, Neural Network Guidance, Autonomous Driving, Lane-Free Traffic, Reinforcement Learning, Traffic Flow","This paper presents a Monte-Carlo Tree Search (MCTS) planning approach for single-agent autonomous driving in lane-free traffic environments. It integrates a pre-trained neural network to guide tree search, aiming to improve safety and performance metrics such as collision rates and speed. The study explores nudging behavior and computational trade-offs.",46.62,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09361v1_GeoRA Geometry-Aware Low-Rank Adaptation for RLVR.pdf,GeoRA: Geometry-Aware Low-Rank Adaptation for RLVR,"Jiaying Zhang, Lei Shi, Jiguo Li, Jun Xu, Jiuchong Gao, Jinghua Hao, Renqing He",,,"Reinforcement Learning, RLVR, Parameter-efficient Tuning, Low-rank Adaptation, Geometric Structures, Optimization Stability","Proposes GeoRA to address optimization instability in RLVR by leveraging geometry-aware low-rank adaptation, improving performance and generalization.",43.91,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09365v1_Frame of Reference Addressing the Challenges of Co.pdf,Frame of Reference: Addressing the Challenges of Common Ground,"Biswesh Mohapatra, Théo Charlot, Nantes Université, Giovanni Duca, University of Trento, Mayank Palan, Laurent Romary, Justine Cassell",,,"common ground, situational dialogs, embodied conversational agents, social robots, grounding mechanisms","This paper evaluates a model’s ability to establish common ground using relational references in dynamic, shared environments. It highlights the need for systems to leverage grounded information beyond short context windows, especially in long-duration situational dialogues involving embodied agents and social robots.",45.25,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09381v1_Query Languages for Machine-Learning Models.pdf,Query Languages for Machine-Learning Models,"Martin Grohe, doi': , , arxiv_id': , , keywords': [, machine learning models, ,, weighted finite structures",None,None,None,"This paper explores logics for weighted finite structures—specifically first-order logic with summation and its extension IFP(SUM)—and investigates their use as query languages for neural networks, discussing expressiveness and complexity.",42.72,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09382v1_Long-term Task-oriented Agent Proactive Long-term .pdf,Long-term Task-oriented Agent: Proactive Long-term Intent Maintenance in Dynamic Environments,"Qinglong Shi, Donghai Wang, Hantao Zhou, Jiguo Li, Jun Xu, Jiuchong Gao, Jinghua Hao, Renqing He",,,"long-term intent, proactive agents, dynamic environments, task-oriented interaction, user intent maintenance","This paper proposes a novel interaction paradigm for proactive task-oriented agents capable of bridging the gap between static user needs and dynamic environments. It introduces intent-conditioned monitoring and event-triggered follow-up, evaluates performance using a new benchmark (ChronosBench), and demonstrates improved task completion rates through synthetic data training.",44.78,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09394v2_FairGE Fairness-Aware Graph Encoding in Incomplete.pdf,FairGE: Fairness-Aware Graph Encoding in Incomplete Social Networks,"Renqiang Luo, Huafei Huang, Tao Tang, Jing Ren, Ziqi Xu, Mingliang Hou, Zheng Ren, Enyan Dai, Feng Xia",https://doi.org/XXXXXXX.XXXXXXX,,"Social Networks, Graph Learning, Graph Transformers, Fairness, Incomplete Data","Graph Transformers (GTs) are increasingly applied to social network analysis, yet their deployment is often constrained by fairness concerns. This issue is particularly critical in incomplete social networks, where sensitive attributes are frequently missing due to privacy and ethical restrictions. Existing solutions commonly generate these incomplete attributes, which may introduce additional biases and further compromise user privacy. To address this challenge, FairGE (Fair Graph Encoding) is introduced as a fairness-aware framework for GTs in incomplete social networks. Instead of generating sensitive attributes, FairGE encodes fairness directly through spectral graph theory. By leveraging the principal eigenvector to represent structural information and padding incomplete sensitive attributes with zeros to maintain independence, FairGE ensures fairness without data reconstruction. Theoretical analysis demonstrates that the method suppresses the influence of non-principal spectral components, thereby enhancing fairness. Extensive experiments on seven real-world social network datasets confirm that FairGE achieves at least a 16% improvement in both statistical parity and equality of opportunity compared with state-of-the-art baselines. The source code is shown in https://github.com/LuoRenqiang/FairGE.",48.23,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09398v1_Ability Transfer and Recovery via Modularized Para.pdf,Ability Transfer and Recovery via Modularized Parameters Localization,"Songyao Jin, Kun Zhou, Wenqi Li, Peng Wang, Biwei Huang",,,"ability transfer, recovery, modularized parameters, LLM localization, catastrophic forgetting","Investigates ability distribution in LLM parameters by analyzing module activations, proposes ACT for selective ability transfer, and demonstrates recovery of forgotten abilities.",42.3,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09413v1_Speech-Hands A Self-Reflection Voice Agentic Appro.pdf,Speech-Hands: A Self-Reflection Voice Agentic Approach to Speech Recognition and Audio Reasoning with Omni Perception,"Zhen Wan, Chao-Han Huck Yang, Jinchuan Tian, Hanrong Ye, Ankita Pasad, Szu-wei Fu, Ryo Hachiuma, Shizhe Diao, Kunal Dhawan, Sreyan Ghosh, Yusuke Hirota, Zhehuai Chen, Rafael Valle, Ehsan Hosseini Asl",10.48550/arXiv:2109.08656v1,arXiv:2109.08656,"speech recognition, audio reasoning, self-reflection, omni perception, speech-agentic framework","The paper introduces Speech-Hands, a voice-agentic framework that learns when to trust internal models versus external audio perception. It addresses performance degradation from naive fine-tuning by enabling explicit self-reflection decisions, improving robustness across audio QA tasks and outperforming baselines by 12.1% WER on benchmarks.",46.42,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09416v1_Radiomics-Integrated Deep Learning with Hierarchic.pdf,Radiomics-Integrated Deep Learning with Hierarchical Loss for Osteosarcoma Histology Classification,"Yaxi Chen, Zi Ye, Oliver Yu, Simin Ni, Jie Huang",,,"Osteosarcoma, Radiomics, Multi-Task Learning, Uncertainty Weighting, Hierarchical Loss, Digital Pathology","This study proposes using radiomic features as additional inputs in deep learning models for osteosarcoma histopathology classification. It introduces a hierarchical loss function to optimize two binary classification tasks (tumor vs non-tumor, viable vs non-viable) and demonstrates improved performance using the TCIA OS Tumor Assessment dataset.",45.41,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09421v2_Bias Dynamics in BabyLMs Towards a Compute-Efficie.pdf,Bias Dynamics in BabyLMs: Towards a Compute-Efficient Sandbox for Democratising Pre-Training Debiasing,"Filip Trhlik, Andrew Caines, Paula Buttery",ft360@cam.ac.uk,,"BabyLMs, pre-training debiasing, computational efficiency, bias mitigation, large language models","This work investigates BabyLMs—compact BERT-like models trained on small corpora—as a low-cost proxy for studying bias acquisition and dynamics. It demonstrates that BabyLMs exhibit patterns of bias formation similar to standard BERT, enabling pre-model debiasing experiments that reduce training costs while preserving insights into gender and toxicity-related biases.",44.94,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09433v1_Do Transformers Understand Ancient Roman Coin Moti.pdf,Do Transformers Understand Ancient Roman Coin Motifs Better than CNNs?,"David Reid, Ognjen Arandjelovi",arXiv:2601.09433v1,2601.09433,,"This paper explores the application of Vision Transformer (ViT) deep learning to identify semantic elements on ancient coins, comparing its performance to pre-trained CNN models and discussing challenges in ancient coin analysis.",43.04,LFM-2.5,AMD RX 6800 (Vulkan)
2601.09445v1_Where Knowledge Collides A Mechanistic Study of In.pdf,Where Knowledge Collides: A Mechanistic Study of Intra-Memory Knowledge Conflict in Language Models,"Minh Vu Pham, Hsuvas Borkakoty, Yufang Hou, IBM Research",arXiv:2601.09445v1,arXiv:2601.09445,"language models, intra-memory knowledge conflict, mechanistic interpretability, hallucinations, knowledge editing","This study investigates how conflicting information encoded within a model's internal knowledge during pre-training leads to intra-memory knowledge conflicts. Using mechanistic interpretability methods, the authors identify internal components responsible for encoding such conflicts and demonstrate how interpretability techniques can intervene at inference time.",44.11,LFM-2.5,AMD RX 6800 (Vulkan)
